operator_id	operator_callsign	operator_comment	operator_country	operator_country_iso2letter	operator_iata	operator_icao	operator_name
627	AVEMEX 		Mexico 	mx		AVM	Aviación Ejecutiva Mexicana
229	AIR VAN 		Vanuatu 	vu	NF	AVN	Air Vanuatu 
628	AVIATION WORK 		South Africa 	za		AVO	Aviation at Work 
630	AVIA PUEBLA 		Mexico 	mx		AVP	Aviacion Corporativa de Peubla 
636	AVIALSA 		Spain 	es		AVS	Avialsa T-35 
638	AVIASUD 		France 	fr		AVU	Avia Sud Aérotaxi 
640	AVIATOR 		Greece 	gr		AVW	Aviator Airways 
1516			Spain 	es		AVX	Aeroclub de Vitoria 
653	AEROVARADERO 		Cuba 	cu		AVY	Aerovaradero
173	AIR VALENCIA 		Spain 	es		AVZ	Air Valencia 
4488			Pakistan 	pk		AWD	Providence Aviation Services 
5027	SAHEL AIRLINES 		Niger 	ne		AWJ	Sahel Airlines 
655	AIRWORK 		New Zealand 	nz		AWK	Airwork 
656	AUSSIEWORLD 		Australia 	au		AWL	Australian Wetleasing 
245	AIR NIAMEY 		Niger 	ne		AWN	Air Niamey 
657	AWOOD AIR 		Canada 	ca		AWO	Awood Air Ltd. 
83			Pakistan 	pk		AWP	Aeroworld Pakistan 
3271	WAGON AIR 		Indonesia 	id	QZ	AWQ	Indonesia AirAsia 
658	ARCTIC WINGS 		Canada 	ca		AWR	Arctic Wings And Rotors Ltd. 
660	ARAB WINGS 		Jordan 	jo		AWS	Arab Wings 
246	AIR WEST 		Canada 	ca		AWT	Air West 
4780	SYLT-AIR 		Germany 	de	7E	AWU	Sylt Air GmbH 
661	AIRWAVE 		Canada 	ca		AWV	Airwave Transport
662	AEROWEE 		Spain 	es		AWY	Aeroway
282			Sudan 	sd		AWZ	AirWest 
249	EXPRESS INDIA 		India 	in	IX	AXB	Air India Express 
250	AIR SUDEX 		Sudan 	sd		AXD	Air Express 
663	FREIGHTEXPRESS 		Australia 	au	HJ	AXF	Asian Express Airlines 
664	AEROMEXHAGA 		Mexico 	mx		AXH	Aeromexhaga 
666	EXPRESS JET 		Kenya 	ke		AXK	African Express Airways 
667	RED CAP 		Malaysia 	my	AK	AXM	AirAsia 
672	AEROMAX SPAIN 		Spain 	es		AXP	Aeromax 
678	RENTAXEL 		Mexico 	mx		AXR	Axel Rent
680	AXAVIA 		France 	fr		AXV	Aviaxess 
1487	SKY SHUTTLE 		Germany 	de		AXX	Advance Air Luftfahrtgesellschaft 
90	LEGEND 		Malta 	mt		AXY	Air X Charter 
3931	MYFLUG 		Iceland 	is		MYA	Myflug 
138	AIRSPEC 		Czech Republic 	cz		ASX	Air Special 
226			Democratic Republic of the Congo 	cd		ATS	Air Transport Service 
584	MOLDCARGO 		Moldova 	md		ATG	Aerotranscargo
4056	ARCHANGELSK AIR 		Russia 	ru	5N	AUL	Nordavia 
611			Russia 	ru		AUP	Avia Business Group 
1589	BELGIAN ARMY 		Belgium 	be		AYB	Belgian Army 
6073	AIR YING AN 		China 	cn		AYE	Yunnan Yingan Airlines 
684			Armenia 	am		AYK	Aykavia Aircompany 
685	AIRMAN 		Spain 	es		AYM	Airman
690	ATLANTIC NICARAGUA 		Nicaragua 	ni		AYN	Atlantic Airlines
2738	CYGNET 		Spain 	es		AYR	Flight Training Europe 
691			Libya 	ly		AYS	Awsaj Aviation Services 
692	AYEET 		Israel 	il		AYT	Ayeet Aviation & Tourism 
6072			Japan 	jp		AYU	Yuhi Air Lines 
694	ALITALIA 		Italy 	it	AZ	AZA	Alitalia 
6078	ZAAB AIR 		Ghana 	gh		AZB	Zaab Air 
696	ARCUS AIR 		Germany 	de	ZE	AZE	Arcus-Air Logistic 
262	AIR ZERMATT 		Switzerland 	ch		AZF	Air Zermatt AG 
5084	SILK WEST 		Azerbaijan 	az	7L	AZG	Silk Way West Airlines 
697	ASTRA 		Greece 	gr	A2	AZI	Astra Airlines 
6079			Egypt 	eg		AZJ	Zas Air 
698	AZALHELICOPTER 		Azerbaijan 	az		AZK	Azalhelikopter 
700	AEROCOZUMEL 		Mexico 	mx		AZM	Aerocozumel 
1558	  		United Kingdom 	gb		BAC	BAC Leasing Limited 
5083	SILK LINE 		Azerbaijan 	az	ZP	AZQ	Silk Way Airlines 
6080	ZENAIR 		South Africa 	za		AZR	Zenith Air 
703	AZIMUT 		Spain 	es		AZT	Azimut
1425	Azul 		Brazil 	br	AD	AZU	Azul Linhas Aéreas Brasileiras 
263	AIR ZIMBABWE 		Zimbabwe 	zw	UM	AZW	Air Zimbabwe 
1559	FELIX 		United Kingdom 	gb		BAE	BAE Systems 
1556	BALKAN AGRO 		Bulgaria 	bg		BAA	Balkan Agro Aviation 
1557	AWAL 		Bahrain 	bh		BAB	Bahrain Air BSC (Closed) 
1560	BELGIAN AIRFORCE 		Belgium 	be		BAF	Belgian Air Force 
2374	SPEEDWAY 		Germany 	de	DI	BAG	Dba 
1532	BAHRAIN 		Bahrain 	bh		BAH	The Amiri Flight 
1566	PENGUIN 		United Kingdom 	gb		BAN	British Antarctic Survey 
1570	SPEEDBIRD 		United Kingdom 	gb	BA	BAW	British Airways 
1563	BELLEAIR EUROPE 		Italy 	it	L9	BAL	Belle Air Europe 
1565	BUSINESS AIR 		Canada 	ca		BAM	Business Air Services 
1810	BRABAZON 		United Kingdom 	gb		BBN	Civil Aviation Authority Airworthiness Division 
1567	BRADLEY 		Canada 	ca		BAR	Bradly Air (Charter) Services 
745	AEROSERV 		Barbados 	bb		BAS	Aero Services 
4449	BALLISTIC 		Luxembourg 	lu		BAT	Premiair 
1568	AIR BISSAU 		Guinea-Bissau 	gw		BAU	Bissau Airlines 
1569	BAY AIR 		Bangladesh 	bd		BAV	Bay Aviation Ltd 
1572			Ukraine 	ua		BAY	Bravo Airways 
1573	BANAIR 		Austria 	at		BBA	Bannert Air 
4976	BLACKBIRD 		Sweden 	se	VD	BBB	SwedJet Airways 
1574	BANGLADESH 		Bangladesh 	bd	BG	BBC	Biman Bangladesh Airlines 
1575	BLUE CARGO 		Iceland 	is	BO	BBD	Bluebird Nordic 
746	BABEL AIR 		Sudan 	sd		BBE	Ababeel Aviation 
1538	SPEEDCHARTER 		Germany 	de		BBF	B-Air Charter 
1552	BLUE KOREA 		South Korea 	kr		BBJ	Blue Air Lines 
3215	BLUE 		Switzerland 	ch		BBL	IBM Euroflight Operations 
2772	BABOO 		Switzerland 	ch	F7	BBO	Flybaboo 
1576	BEIBARS 		Kazakhstan 	kz		BBS	Beibars CJSC 
1577	BRAVO EUROPE 		Spain 	es		BBV	Bravo Airlines 
1539	BEEBEE AIRWAYS 		Nepal 	np	BO	BBW	BB Airways 
1578	COBRA 		Kenya 	ke		BBZ	Bluebird Aviation 
1926	WAVEBIRD 		Barbados 	bb		BCB	Carib Express 
1579	BACH 		Austria 	at	B4	BCF	BACH Flugbetriebsges 
1580	BLUE ISLAND 		United Kingdom 	gb		BCI	Blue Islands 
1553	BLUE BOY 		Poland 	pl		BCJ	Blue Jet Charters 
1582	BACKER 		United Kingdom 	gb		BCR	British Charter 
4153	BLUE OCEAN 		Mauritania 	mr		BCN	Ocean Air 
2577	EUROTRANS 		Belgium 	be	QY	BCS	European Air Transport 
1584	BUSINESS AVIATION 		Ukraine 	ua		BCV	Business Aviation Center 
1585	CITY JET 		Ireland 	ie	WX	BCY	CityJet 
1586	BLUE DART 		India 	in	BZ	BDA	Blue Dart Aviation 
1588	BISSAU DISCOVERY 		Guinea-Bissau 	gw		BDF	Bissau Discovery Flying Club 
1583	BOBCAT 		United Kingdom 	gb		BCT	BCT Aviation 
1590	BADR AIR 		Sudan 	sd		BDR	Badr Airlines 
4781	SOUTH ASIAN 		Bangladesh 	bd		BDS	South Asian Airlines 
1479	ABERDAV 		Kenya 	ke		BDV	Aberdair Aviation 
1591	BEST AIR 		Bangladesh 	bd		BEA	Best Aviation Ltd 
4783			Kazakhstan 	kz		BEC	State Air Company Berkut 
1594	BALEAR EXPRESS 		Spain 	es		BEF	Balear Express 
1595	BLUECOPTER 		Denmark 	dk		BEH	Bel Air Helicopters 
1596	BERKUT 		Kazakhstan 	kz		BEK	Berkut Air 
1751	BEE-LINE 		Belgium 	be	SN	BEL	Brussels Airlines 
413	BIRD EXPRESS 		France 	fr	W4	BES	Aero Services Executive 
1597	BETA CARGO 		Brazil 	br		BET	BETA - Brazilian Express Transportes Aéreos 
2253	GAUNTLET 		United Kingdom 	gb		BDN	DERA Boscombe Down 
4454			Burkina Faso 	bf		BFA	Presidence Du Faso 
5228	SANTA BARBARA 		Venezuela 	ve	S3	BBR	Santa Barbara Airlines 
3669			Bolivia 	bo	Z8	AZN	Línea Aérea Amaszonas 
204	BANDAMA 		Ivory Coast 	ci		BDM	Air Bandama 
702	ZITOTRANS 		Russia 	ru		AZS	Aviacon Zitotrans Air Company 
1571			Russia 	ru		BAX	Best Aero Handling Ltd 
1592	BELOGORYE 		Russia 	ru		BED	Belgorod Aviation Enterprise 
6062	AIR YANGON 		Myanmar	mm		AYG	Yangon Airways 
203	AIR BAFFIN 		Canada 	ca		BFF	Air Baffin 
1599	BEARFLIGHT 		Sweden 	se		BFG	Bear Flight 
1600	BUFFALO 		Canada 	ca	J4	BFL	Buffalo Airways 
1601	BOMBARDIER 		Canada 	ca		BFO	Bombardier 
1602	BURKLINES 		Burkina Faso 	bf		BFR	Burkina Airlines 
1603	BUSINESS FLIGHT 		Sweden 	se		BFS	Business Flight Sweden 
1604	SUMMAN 		Bahrain 	bh		BFW	Bahrain Defence Force 
646	BELUGA 		France 	fr	4Y	BGA	Airbus Transport International 
648	BULGARIAN 		Bulgaria 	bg		BGF	Aviodetachment-28 
649	AERO BG 		Mexico 	mx		BGG	Aero BG 
1605	BALKAN HOLIDAYS 		Bulgaria 	bg	8H	BGH	BH Air 
1607	GULF INTER 		Kyrgyzstan 	kg		BGK	British Gulf International-Fez 
1608	BENIN GOLF 		Benin 	bj	A8	BGL	Benin Golf Air 
1610	BUDGET AIR 		Bangladesh 	bd		BGR	Budget Air Bangladesh 
1611	BERGEN AIR 		Norway 	no		BGT	Bergen Air Transport 
1612	BUDDHA AIR 		Nepal 	np	U4	BHA	Buddha Air 
650	BAHIA 		Mexico 	mx		BHC	Aerotaxis De La Bahia 
1613	SHARIF 		Afghanistan 	af		BHI	Balkh Airlines 
1615	BRISTOW HELICOPTERS 		Nigeria 	ng		BHN	Bristow Helicopters Nigeria 
1616	BHOJA 		Pakistan 	pk		BHO	Bhoja Airlines 
1617	BELAIR 		Switzerland 	ch	4T	BHP	Belair Airlines 
1547	BLUEHAKIN 		United Kingdom 	gb		BHK	Blu Halkin 
1619	BAHAMAS 		Bahamas 	bs	UP	BHS	Bahamasair 
1620	BRIGHTAIR 		Netherlands 	nl		BHT	Bright Air 
1624	BOSPHORUS 		Turkey 	tr		BHY	Bosphorus European Airways 
3839			France 	fr		BIB	Michelin Air Services 
1625	BINAIR 		Germany 	de		BID	Binair 
1614	BRISTOW 		United Kingdom 	gb		BHL	Bristow Helicopters 
1628	BILAIR 		Denmark 	dk		BIL	Billund Air Center 
1627	BRINTEL 		United Kingdom 	gb	BS	BIH	British International Helicopters 
1630	BIOFLIGHT 		Denmark 	dk		BIO	Bioflight A/S 
1632	BIZZ 		United Kingdom 	gb		BIZ	Bizjet Ltd 
3342	IRBIS 		Kazakhstan 	kz		BIS	Irbis Air 
651	AVIASERVICE 		Georgia 	ge		BIV	Aviaservice 
3698	MANAG'AIR 		France 	fr		MRG	MANAG'AIR 
1633	BAJA AIR 		Mexico 	mx		BJA	Baja Air 
1634	BALTIC JET 		Latvia 	lv		BJC	Baltic Jet Aircompany 
4542			United Kingdom 	gb		BKH	RAF Barkston Heath 
1638	BLINKAIR 		United Kingdom 	gb		BKK	Blink 
1654	MIDLAND 		United Kingdom 	gb	BD	BMA	BMI 
1546	BEIJING VISTA 		China 	cn		BJV	Beijing Vistajet Aviation 
1656	BRITISH MEDICAL 		United Kingdom 	gb		BMD	British Medical Charter 
1637	BAKERFLIGHT 		Finland 	fi		BKF	BF-Lento OY 
1657	BRIGGS 		United Kingdom 	gb		BME	Briggs Marine Environmental Services 
1640	BANGKOK AIR 		Thailand 	th	PG	BKP	Bangkok Airways 
1659	BABY 		United Kingdom 	gb	WW	BMI	Bmibaby 
1641	BUKOVYNA 		Ukraine 	ua		BKV	Bukovyna 
1762	BLUE AIR 		Romania 	ro	0B	BLA	Blue Air 
1643	BELLESAVIA 		Belarus 	by		BLC	Bellesavia 
1644	BLUE BERRY 		France 	fr		BLE	Blue Line 
1645	BLUEFIN 		Finland 	fi	KF	BLF	Blue1 
1646	BELGAVIA 		Belgium 	be		BLG	Belgavia 
1655	MIDLAND 		United Kingdom 	gb	BM	BMR	BMI Regional 
5650	BLUELINE 		Germany 	de		BLI	Thyssen Krupp AG 
1648	BLUEWAY 		Spain 	es		BLJ	Blue Jet 
5974	BLUE FLAME 		Canada 	ca		BLK	Westcoast Energy 
1794	BLUE ARMENIA 		Armenia 	am		BLM	Blue Sky Airlines 
1650	BIAR 		Indonesia 	id		BLN	Bali International Air Service 
1651	BEARSKIN 		Canada 	ca	JV	BLS	Bearskin Lake Air Service 
1665	BOND 		United Kingdom 	gb		BND	Bond Offshore Helicopters 
3225	BLUENOSE 		Canada 	ca		BLU	IMP Aviation Services 
1653	BELLVIEW AIRLINES 		Nigeria 	ng	B3	BLV	Bellview Airlines 
5954	BLUESTAR 		Sweden 	se		BLW	Wermlandsflyg AB 
5651	BLUESCAN 		Sweden 	se	6B	BLX	TUIfly Nordic 
5088	BLARNEY 		Ireland 	ie		BLY	Starair 
381	AEROLOZ 		Mexico 	mx		BLZ	Aero Barloz 
1658	MASAYU 		Indonesia 	id		BMH	Bristow Masayu Helicopters 
2874	MURAT 		Kazakhstan 	kz		BMK	GST Aero Aircompany 
1661	BISMILLAH 		Bangladesh 	bd	5Z	BML	Bismillah Airlines 
740	OLIGA 		Kazakhstan 	kz		BMV	Alatau Airlines 
1663	BMW-FLIGHT 		Germany 	de		BMW	BMW 
1664	BANXICO 		Mexico 	mx		BMX	Banco de Mexico 
384	AEROBANOBRAS 		Mexico 	mx		BNB	Aero Banobras 
1666	BENINA AIR 		Libya 	ly		BNE	Benina Air 
1808			Burkino Faso 	bf		BFN	Compagnie Nationale Naganagani 
1609	BUGAVIA 		Russia 	ru		BGM	Bugulma Air Enterprise 
5087	AVIASPEC 		Russia 	ru		BHV	Specavia Air Company 
524	BARCOL 		Russia 	ru		BKL	Aircompany Barcol 
1649	BALTIC AIRLINES 		Russia 	ru		BLL	Baltic Airlines 
1606	BRITISH GULF 		São Tomé and Príncipe 	st		BGI	British Gulf International 
674	ALBERNI 		Canada 	ca		BNI	Alberni Airways 
1668	JET BELGIUM 		Belgium 	be		BNJ	Air Service Liège (ASL) 
1669	NILE TRADING 		Ethiopia 	et		BNL	Blue Nile Ethiopia Trading 
1670	BONAIR 		Canada 	ca		BNR	Bonair Aviation 
1667	VECTIS 		United Kingdom 	gb		BNG	BN Group Limited 
1672	BENTIU AIR 		Sudan 	sd		BNT	Bentiu Air Transport 
1673	BENANE 		Mauritania 	mr		BNV	Benane Aviation Corporation 
675	AERO BONANZA 		Mexico 	mx		BNZ	Aerolíneas Bonanza 
1550	BACKBONE 		Denmark 	dk		BOB	Backbone A/S 
676	AEROBONA 		Mexico 	mx		BOC	Aerobona 
1676	UGABOND 		Uganda 	ug		BOD	Bond Air Services 
1674	BRITISH NORTH 		United Kingdom 	gb		BNW	British North West Airlines 
1678	BORDAIR 		Canada 	ca		BOF	Bordaire 
677	ABAIR 		Philippines 	ph		BOI	Aboitiz Air 
1587	Air Bosna 		Bosnia and Herzegovina 	ba	JA	BON	B&H Airlines 
773	BOTSWANA 		Botswana 	bw	BP	BOT	Air Botswana 
1680	BOURAQ 		Indonesia 	id	BO	BOU	Bouraq Indonesia Airlines 
1096	GERMAN CARGO 		Germany 	de	3S	BOX	Aerologic 
1681	BLUE PANOROMA 		Italy 	it	BV	BPA	Blue Panorama Airlines 
1682	VENERA 		Kazakhstan 	kz		BPK	Berkhut ZK 
1683	PIROL 		Germany 	de		BPO	Bundespolizei-Fliegertruppe 
1684	BASE 		Hungary 	hu		BPS	Budapest Aircraft Services/Manx2 
1686			Colombia 	co		BPX	British Petroleum Exploration 
1687	BRA-TRANSPAEREOS 		Brazil 	br	7R	BRB	BRA-Transportes Aéreos 
1688	BROCK AIR 		Canada 	ca		BRD	Brock Air Services 
1689	AVIABREEZE 		Ukraine 	ua		BRE	Breeze Ltd 
143	AIR BRAVO 		Uganda 	ug		BRF	Air Bravo 
1679	BOOKAJET 		United Kingdom 	gb		BOO	Bookajet Limited 
1798	BORA JET 		Turkey 	tr	YB	BRJ	Borajet 
117	BRASD'OR 		Canada 	ca		BRL	Air Brasd'or 
4184	MISTRAL 		United Kingdom 	gb		BOS	OpenSkies 
1693	COASTRIDER 		Netherlands 	nl		BRO	BASE Regional Airlines 
2477	BURAQAIR 		Libya 	ly	UZ	BRQ	El-Buraq Air Transport 
4238	BLACK PHOENIX 		United Kingdom 	gb		BPH	Phoenix Helicopter Academy 
1694	BRAZILIAN AIR FORCE 		Brazil 	br		BRS	Brazilian Air Force 
1696	BELARUS AVIA 		Belarus 	by	B2	BRU	Belavia Belarusian Airlines 
1698	BRIGHT SERVICES 		Bulgaria 	bg		BRW	Bright Aviation Services 
1685	BONUS 		United Kingdom 	gb		BPT	Bonus Aviation 
1701	BURAIR 		Kazakhstan 	kz		BRY	Burundayavia 
1702	BIG SHOT 		Kyrgyzstan 	kg		BSC	Bistair - Fez 
1703	AIRLINES STAR 		Mexico 	mx		BSD	Blue Star Airlines 
1704	BRASAIR 		Brazil 	br		BSI	Brasair Transportes Aéreos 
4775	SKYBUS JET 		Bahamas 	bs		BSJ	Skybus Jet 
1695	BRITISH 		United Kingdom 	gb		BRT	British Regional Airlines 
1706			Lebanon 	lb		BSM	Blue Sky Aviation 
2145	BASTION 		Canada 	ca		BSN	Connectair Charters 
1512			Spain 	es		BSO	Aeroclub Barcelona-Sabadell 
3009	BISSAU AIRLINES 		Guinea-Bissau 	gw	G6	BSR	Guine Bissaur Airlines 
1707	BISSAU AIRSYSTEM 		Guinea-Bissau 	gw		BSS	Bissau Aero Transporte 
1708	TUNCA 		Turkey 	tr		BST	Best Air 
5856	NET RAIL 		United Kingdom 	gb		BTP	Veritair 
1712	BALTIJAS HELICOPTERS 		Latvia 	lv		BTH	Baltijas Helicopters 
252	AIRBALTIC 		Latvia 	lv	BT	BTI	Air Baltic 
1713	BALTYKA 		Ukraine 	ua		BTK	Baltyka 
4659	ROLLS 		United Kingdom 	gb		BTU	Rolls-Royce plc 
1715	BOTIR-AVIA 		Kyrgyzstan 	kg		BTR	Botir-Avia 
445	AEROLINEAS ALBATROS 		Mexico 	mx		BTS	Aerotaxis Albatros 
1717	BEETEE-SLAVUTA 		Ukraine 	ua		BTT	BT-Slavuta 
1718	BATAVIA 		Indonesia 	id	Y6	BTV	Batavia Air 
1723	BUZZ 		United Kingdom 	gb		BUZ	Buzz Stansted 
1720	BULGARIAN CHARTER 		Bulgaria 	bg	1T	BUC	Bulgarian Air Charter 
4196	BLUELIGHT 		Sweden 	se		BUE	Orebro Aviation 
3518	AIR BARINAS 		Venezuela 	ve	KG	BNX	LAI - Línea Aérea IAACA 
1725	BULGARIAN WINGS 		Bulgaria 	bg		BVC	Bulgarian Aeronautical Centre 
449	BAVARIAN 		Germany 	de		BVR	ACM Air Charter 
1727	BERJAYA 		Malaysia 	my	J8	BVT	Berjaya Air 
5708	TAROM 		Romania 	ro	RO	ROT	Tarom 
1728			Sierra Leone 	sl		BVU	Bellview Airlines
1931	CARIBBEAN 		Trinidad and Tobago 	tt	BW	BWA	Caribbean Airlines 
1543	BLUEWEST 		Denmark 	dk		BWD	Bluewest Helicopters-Greenland 
1730	BLUE TAIL 		Suriname 	sr		BWI	Blue Wing Airlines 
5652	BOL 		Bolivia 	bo		BOL	Transportes Aéreos Bolivianos 
1797	BOLIVIANA 		Bolivia 	bo	OB	BOV	Boliviana de Aviación 
1709	SKY BLUE 		Czech Republic 	cz		BSW	Blue Sky Airways 
1721	BLUE AIRLINES 		Democratic Republic of the Congo 	cd		BUL	Blue Airlines 
2942			Democratic Republic of Congo 	cd		BSP	Global Airways (BSP) 
1675	KUMANOVO 		Macedonia 	mk		BOA	Boniair 
251	ARBAS 		Moldova 	md		BSB	Air Wings 
1691	BRIANSK-AVIA 		Russia 	ru		BRK	Briansk State Air Enterprise 
479	AEROBRA 		Russia 	ru		BRP	AeroBratsk 
1711	BASHKIRIAN 		Russia 	ru	V9	BTC	BAL Bashkirian Airlines 
4738			Russia 	ru	RT	BUG	UVT Aero 
1722	BURAL 		Russia 	ru	BU	BUN	Buryat Airlines Aircompany 
4751	SPARC 		Russia 	ru		BVV	Sparc Avia 
1732	BEXAIR 		Bahrain 	bh		BXA	Bahrain Executive Air Services 
1733	PALLISER 		Canada 	ca		BXH	Bar XH Air 
1734	XENIA 		Belgium 	be	SN	BXI	Brussels International Airlines 
2025	DYNASTY 		Taiwan 	cn	CI	CAL	China Airlines 
1731	BRITWORLD 		United Kingdom 	gb		BWL	British World Airlines 
4099	BEIYA 		China 	cn		BYC	Northern Airlines Sanya 
1741	BAYU 		Indonesia 	id		BYE	Bayu Indonesia Air 
2717	BROADWAY 		United Kingdom 	gb		BWY	Fleet Requirements Air Direction Unit 
4327	BYTE 		United Kingdom 	gb		BYT	Patriot Aviation Limited 
1740			Lebanon 	lb		BYR	Berytos Airlines 
1742	BERLIN BEAR 		Germany 	de		BZA	Bizair Fluggesellschaft 
1883	BLIZZARD 		Canada 	ca		BZD	Canadian Global Air Ambulance 
1743	BRITAIR 		France 	fr	DB	BZH	Brit Air 
4750	STING 		Canada 	ca		BZQ	Seneca College 
100	BINIZA 		Mexico 	mx		BZS	Aero Biniza 
6077	ZENSTAR 		United Kingdom 	gb		BZE	Zenith Aviation 
1744	BUZZARD 		United Kingdom 	gb		BZZ	Butane Buzzard Aviation Corporation 
2196	CREST 		United Kingdom 	gb		CAN	Crest Aviation 
2023	CHILLIWACKAIR 		Canada 	ca		CAD	Chilliwack Aviation 
2093	HUMMINGBIRD 		Canada 	ca		CAE	Colibri Aviation 
2031	CHINA NATIONAL 		China 	cn		CAG	China National Aviation Corporation 
2003	CHARLAN 		South Africa 	za		CAH	Charlan Air Charter 
2164	CORENDON 		Turkey 	tr	XC	CAI	Corendon Airlines 
834	CAR LINE 		France 	fr		CAJ	Air Caraibes Atlantique 
2142			Bahamas 	bs		CAK	Congo Air 
2064	AIR CHESTER 		United Kingdom 	gb		CAQ	Cityair (Chester) Limited 
835	AIRCHINA FREIGHT 		China 	cn		CAO	Air China Cargo 
1863	CABAIR 		United Kingdom 	gb		CBR	Cabair College of Air Training 
3288	QUEBEC ROMEO 		Central African Republic 	cf		CAR	Inter RCA 
4545	TYPHOON 		United Kingdom 	gb		CBY	RAF Coningsby 
2160	AIRCAT 		Denmark 	dk		CAT	Copenhagen Air Taxi 
1872	CALM AIR 		Canada 	ca	MO	CAV	Calm Air 
2100	COMMERCIAL 		South Africa 	za	MN	CAW	Comair 
1953	CAYMAN 		Cayman Islands 		KX	CAY	Cayman Airways 
1947	EUROCAT 		Switzerland 	ch		CAZ	Cat Aviation 
2102	COMEX 		United Kingdom 	gb		CDE	Comed Group 
836	AEROCARIBE 		Mexico 	mx		CBE	Aerovías Caribe 
3113	CADDY 		United Kingdom 	gb		CDY	Heliaviation Limited 
1842	CABI 		Ukraine 	ua		CBI	Cabi 
1540	CAPITAL JET 		China 	cn	JD	CBJ	Beijing Capital Airlines 
5092	CALIBRATION 		Sweden 	se		CBN	Swedish Civil Aviation Administration 
837	TAXI CABO 		Mexico 	mx		CBO	Aerotaxi del Cabo 
838	AIR COLUMBUS 		Ukraine 	ua		CBS	Air Columbus 
839	CABOAEREO 		Mexico 	mx		CBV	Aereo Cabo 
840	AIR CHINA 		China 	cn	CA	CCA	Air China 
1829	DOLPHIN 		Barbados 	bb		CCB	Caricom Airways 
1867			Egypt 	eg		CCE	Cairo Air Transport Company 
1847	TOMCAT 		Germany 	de		CCF	CCF Manager Airline 
2021	CHILCHOTA 		Mexico 	mx		CCH	Chilchota Taxi Aéreo 
1827	ANGKOR WAT 		Cambodia 	kh		CCL	Cambodia Airlines 
60	CORSICA 		France 	fr	XK	CCM	Air Corsica 
1804	CONNECT 		Canada 	ca		CCT	Connect Air 
1981	HELICORPORATIVO 		Mexico 	mx		CCV	Centro De Helicopteros Corporativos 
841	CARDAL 		Chile 	cl		CDA	Aerocardal 
2224	HUALONG 		China 	cn	GJ	CDC	CDI Cargo Airlines 
5093	SHANDONG 		China 	cn	SC	CDG	Shandong Airlines 
1910	CARDS 		Philippines 	ph		CDI	Cards Air Services 
1912	CARGA AEREA 		Dominican Republic 	do		CDM	Carga Aérea Dominicana 
1884	CANADIAN 		Canada 	ca		CDN	Canadian Helicopters 
842	CONDOR-PERU 		Peru 	pe	Q6	CDP	Aero Condor Peru 
1889	CANADIAN REGIONAL 		Canada 	ca		CDR	Canadian Regional Airlines 
5094	SPECDAS 		South Africa 	za		CDS	Spectrem Air 
4587	AEROREUS 		Spain 	es		CDT	Real Aero Club de Reus-Costa Dorado 
1806	INSPECTOR 		Czech Republic 	cz		CAA	Civil Aviation Authority of the Czech Republic 
2074	CALIBRA 		Czech Republic 	cz		CBA	Civil Aviation Inspectorate of the Czech Republic 
2163	CENTRAL CHARTER 		Czech Republic 	cz	CQ	CCW	Central Charter 
1965	CENTRAL EXPRESS 		Democratic Republic of the Congo 	cd		CAX	Central Air Express 
1739	BYLINA 		Russia 	ru		BYL	Bylina Joint-Stock Company 
2009	CHEBAIR 		Russia 	ru		CBB	Cheboksary Airenterprise JSC 
843			Russia 	ru		CDU	Aerotrans 
844	SKOL 		Russia 	ru		CDV	Airline Skol 
1957	CELTAIR 		United Kingdom 	gb		CEC	Celtic Airways 
1954	CEBU 		Philippines 	ph	5J	CEB	Cebu Pacific 
1848	CEDTA 		Ecuador 	ec		CED	CEDTA (Compañía Ecuatoriana De Transportes Aéreos) 
5095	CENTRA AEREOS 		Mexico 	mx		CEE	Servicios Aéreos Centrales 
1973	CENTRAL MONGOLIA 		Mongolia 	mn		CEM	Central Mongolia Airways 
1956	CEGA 		United Kingdom 	gb		CEG	Cega Aviation 
4716			Russia 	ru		RUR	Rusaero 
2027	CHINA EASTERN 		China 	cn	MU	CES	China Eastern Airlines 
1964	CENTRAFRICAIN 		Central African Republic 	cf		CET	Centrafrican Airlines 
1959	CENTEV 		France 	fr		CEV	Centre d'Essais en Vol 
2193	AERONAUT 		United Kingdom 	gb		CFD	Cranfield University 
2029	FEILONG 		China 	cn		CFA	China Flying Dragon Aviation 
1831	FOREBASE 		China 	cn		CFB	Chongqing Forebase General Aviation 
1882	CANFORCE 		Canada 	ca		CFC	Canadian Forces 
845	AEROFAN 		Spain 	es		CFF	Aerofan 
2140	CONDOR 		Germany 	de	DE	CFG	Condor Flugdienst 
1911	CARE FLIGHT 		Australia 	au		CFH	CareFlight 
2728	CHINA JET 		China 	cn		CFI	Flight Inspection Center of the General Administration of Civil Aviation in China 
2827	FUJIAN 		China 	cn		CFJ	Fujian Airlines 
5096	SWEDISH 		Sweden 	se		CFL	Swedish Airlines 
846	ACEF 		Portugal 	pt		CFM	ACEF 
1796	FLYER 		United Kingdom 	gb	CJ	CFE	BA CityFlyer 
848	CALAFIA 		Mexico 	mx		CFV	Aero Calafia 
6111	ZHONGFEI 		China 	cn		CFZ	Zhongfei General Aviation 
4543	CHURCH FENTON 		United Kingdom 	gb		CFN	RAF Church Fenton 
849	CARGO BELIZE 		Belize 	bz		CGB	Air Cargo Belize 
